,UID,address,category,city,courses,coverPhoto,customCategory,dataOrigin,dateAdded,description,email,facebook,facebookID,logo,mapblock,mobile,organization,perioxi,phone,place,profilePhoto,rensponsible,school,slugCategories,slugSubcategories,subcategory,toPublish,type,userID,verified,website,yearCreated,zipcode
192,264,"Μόσχου 1 & Σκιάθου,Ηλιούπολη",Πολεμικές τέχνες,Αθήνα,,,,fightsports.gr,,,coriolanoscollege@gmail.com,https://www.facebook.com/coriolanoscollege/,coriolanoscollege,http://www.fightsports.gr/wp-content/uploads/2017/10/coriolanos.jpg,,210 97 32 344,,,,,,,Α.Σ Coriolanos,polemikes-texnes,#N/A,"Krav Maga,MMA,Kickboxing,Boxing",YES,,,NO,,,
193,963,"Σκιάθου 26 & Μόσχου 1, Ηλιούπολη, ΤΚ 16346",Πολεμικές τέχνες,Αθήνα,,,,wefit,,,coriolanoscollege@gmail.com,https://www.facebook.com/coriolanoscollege,coriolanoscollege,188290_334457883322756_92954993_n.jpg,,,,Ηλιούπολη,,,,,CORIOLANOS,polemikes-texnes,#REF!,,YES,,,NO,http://www.coriolanos.gr/,,16346
194,297,"17ης Νοεμβρίου 29,Χολαργός",Πολεμικές τέχνες,Αθήνα,,,"Πάλη,Grappling,MMA",fightsports.gr,,,chokelutalivre@gmail.com,https://www.facebook.com/chokelutalivre,chokelutalivre,http://www.fightsports.gr/wp-content/uploads/2016/08/choke-luta-livre-academy-logo.jpg,,6947 460 050,,,,,,,Choke Luta Livre Academy,polemikes-texnes,#REF!,,YES,,,NO,,,
195,304,"Αγίου Αντωνίου 78,Πάτημα Χαλανδρίου",Πολεμικές τέχνες,Αθήνα,,,"Kickboxing,Boxing",fightsports.gr,,,info@cfacademy.gr,https://www.facebook.com/Chatzichronoglou/timeline,Chatzichronoglou,http://www.fightsports.gr/wp-content/uploads/2016/04/Chatzichronoglou-Fight-Academy-CFA-logo.jpg,,6973 045 289,,,210 60 16 590,,,,Chatzichronoglou Fight Academy – CFA,polemikes-texnes,#REF!,,YES,,,NO,,,
196,668,"Κασταμονής 99α, Αλσούπολη, ΤΚ 14235",Πολεμικές τέχνες,Αθήνα,,,,wefit,,,caestusgym@yahoo.gr,https://www.facebook.com/CaestusGymByChristosTriantis,CaestusGymByChristosTriantis,logo (66).jpg,,,,Αλσούπολη,,,,,Caestus gym,polemikes-texnes,#REF!,,YES,,,NO,http://www.caestus.gr/,,14235
197,328,"Ευρυτανίας 51 & Βελεστίνου,Άγιος Δημήτριος",Πολεμικές τέχνες,Αθήνα,,,"Kickboxing,Boxing",fightsports.gr,,,bullsfightacademy@gmail.com,https://www.facebook.com/BullsFightAcademy/timeline,BullsFightAcademy,http://www.fightsports.gr/wp-content/uploads/2015/02/bulls-fight-academy-logo.png,,,,,Κιν.: 6932 270 623 - 6987 612 001,,,,Bulls Fight Academy,polemikes-texnes,#REF!,,YES,,,NO,,,
198,1246,"Λ. Αμαρουσίου 58, Λυκόβρυση, ΤΚ 141 23",Κλειστού Χώρου,Αθήνα,,,,wefit,,,c.basdekis@hotmail.com,https://www.facebook.com/BTSPEFKIS,BTSPEFKIS,logo (37).jpg,,,,Λυκόβρυση,,,,,Body trainer,kleistou-xorou,gym,Γυμναστήριο,YES,,,NO,,,14123
199,895,"Ρήγα Φεραιου & Κουντουριωτου,Δραπετσωνα,Τ.Κ 18648",Πολεμικές τέχνες,Αθήνα,,,,wefit,,,alekospapaiosif@gmail.com,https://www.facebook.com/boxingacademy.gr?ref=ts&fref=ts,boxingacademy.gr,10436341_958348014194323_7026729709300660872_n.jpg,,,,ΔΡΑΠΕΤΣΩΝΑ,,,,,Boxing academy,polemikes-texnes,boxing,Boxing,YES,,,NO,,,18648
200,1803,"Λεωφόρος Μεσογείων 269,Χολαργός,Τ.Κ: 15231",Πολεμικές τέχνες,Αθήνα,,,,wefit,,,gdivanity@gmail.com,https://www.facebook.com/BoreiosAetos,BoreiosAetos,north-eagle-logo_web.jpg,,,,Χολαργός,,,,,Α.Σ. ΒΟΡΕΙΟΣ ΑΕΤΟΣ,polemikes-texnes,#REF!,,YES,,,NO,http://www.kungfugreece.blogspot.gr/,,15231
201,916,"Πλάτωνος 7, Ελληνικό, ΤΚ 16777",Κλειστού Χώρου,Αθήνα,,,,wefit,,,e_rizou@hotmail.com,https://www.facebook.com/bodytone.gr,bodytone.gr,10390452_909316672418148_1955950847809184999_n.png,,,,Ελληνικό,,,,,Bodytone,kleistou-xorou,pilates,Pilates,YES,,,NO,http://bodytone.gr/,,16777
202,1716,"25ης Μαρτίου 2,Ταύρος,Τ.Κ.17778",Κλειστού Χώρου,Αθήνα,,,,wefit,,,info@bodyfitgym.gr,https://www.facebook.com/bodyfitgym.tavros?fref=ts,bodyfitgym.tavros,screen-shot-2014-11-27-at-25201-pm.jpg,,,,Ταύρος,,,,,Bodyfit,kleistou-xorou,gym,Γυμναστήριο,YES,,,NO,http://www.bodyfitgym.gr/index.html,,17778
203,1353,"Ομήρου 23, Ν.Σμύρνη, ΤΚ 17121",Κλειστού Χώρου,Αθήνα,,,,wefit,,,trigas_g@yahoo.gr,https://www.facebook.com/bodyandsoulgym.gr,bodyandsoulgym.gr,logo (86).jpg,,,,Ν.Σμύρνη,,,,,Body & Soul,kleistou-xorou,gym,Γυμναστήριο,YES,,,NO,http://neasmyrni.topgreekgyms.gr/,,17121
204,250,"Σουρή 20,Περιστέρι",Πολεμικές τέχνες,Αθήνα,,,"Muay Thai,Brazilian Jiu Jitsu,Boxing,Judo",fightsports.gr,,,phaedrav@gmail.com,https://www.facebook.com/bjjpirateshq/,bjjpirateshq,http://www.fightsports.gr/wp-content/uploads/2017/12/pirates-headquarters-logo.jpg,,6980 491 497,,,,,,,Pirates Headquarters,polemikes-texnes,#REF!,,YES,,,NO,,,
205,329,"1.Ελπίδος 10,Αγία Παρασκευή - 2.Σόλωνος 22,Χαλάνδρι (kids battle arena)",Πολεμικές τέχνες,Αθήνα,,,"Γυμναστική,Muay Thai,Brazilian Jiu Jitsu,MMA,Kickboxing,Boxing",fightsports.gr,,,info@battlearena.gr,https://www.facebook.com/battlearena.ag.paraskevi/timeline,battlearena.ag.paraskevi,http://www.fightsports.gr/wp-content/uploads/2015/02/battle-arena-logo.jpg,,6981 030 417,,,210 63 95 992,,,,Battle Arena,polemikes-texnes,#REF!,,YES,,,NO,,,
206,1417,"Σελήνης 25,Νέο Ηράκλειο,Τ.Κ: 14572",Πολεμικές τέχνες,Αθήνα,,,,wefit,,,info@balios.gr,https://www.facebook.com/BaliosTeam,BaliosTeam,balios_logo_clean.png,,,,ΝέοΗράκλειο,,,,,Α.Ο. ΜΠΑΛΙΟΣ,polemikes-texnes,#REF!,,YES,,,NO,http://www.balios.gr/,,14572
207,1765,"Δουκίσσης Πλακεντίας 8, Χαλάνδρι, TK 15234",Κλειστού Χώρου,Αθήνα,,,,wefit,,,info@axiongym.gr,https://www.facebook.com/axionfitnessclub,axionfitnessclub,logo (22).jpg,,,,Χαλάνδρι,,,,,Axion fitness club,kleistou-xorou,gym,Γυμναστήριο,YES,,,NO,http://axiongym.gr/,,15234
208,1752,"Αϊδινίου 21, Χαϊδάρι, Τ.Κ 12462",,Αθήνα,,,,wefit,,,axia.fencing@gmail.com,https://www.facebook.com/axiafencing?ref=stream&fref=nf,axiafencing,logo1.png,,,,Χαϊδάρι,,,,,Α.Ξ.Ι.Α ΑΚΑΔΗΜΙΑ ΞΙΦΑΣΚΙΑΣ,#REF!,#REF!,,YES,,,NO,http://www.axiafencing.gr/,,12462
209,1540,"Σ.Ε.Φ.(Ολυμπιακό Προπονητήριο Beach Volley),Πειραιάς,Τ.Κ. 18547",Αθλητισμός,Αθήνα,,,,wefit,,,info@atticabeachvolley.gr,https://www.facebook.com/AtticaBeachVolleyClub,AtticaBeachVolleyClub,538483_313639825371046_2006619110_n.jpg,,,,Πειραιάς,,,,,Attica Beach Volley,athlitismos,#REF!,Volley,YES,,,NO,http://www.atticabeachvolley.com/,,18547
210,1636,"Κων. Βάρναλη 52, Πολύδροσο Χαλανδρίου, TK 15233",Πολεμικές τέχνες,Αθήνα,,,,wefit,,,,https://www.facebook.com/atraposhellas?fref=ts,atraposhellas,logo (25).jpg,,,,ΠολύδροσοΧαλανδρίου,,,,,Α.Σ. ΑΤΡΑΠΟΣ,polemikes-texnes,#REF!,,YES,,,NO,http://www.atraposhalandri.gr/,,15233
211,1043,"Μάτσα 15,Κ. Κηφισιά,Τ.Κ. 14564",Κλειστού Χώρου,Αθήνα,,,,wefit,,,antoniszervas@a2zfitness.gr,https://www.facebook.com/atozfitness,atozfitness,10455298_718195984882923_1299729805186853020_n.png,,,,Κ.Κηφισιά,,,,,A2Z fitness,kleistou-xorou,gym,Γυμναστήριο,YES,,,NO,http://www.a2zfitness.gr/?lang=el,,14564
212,675,"Λουίζης Ριαν Κούρ 65-67,Αμπελόκηποι,Τ.Κ. 11523",Κλειστού Χώρου,Αθήνα,,,,wefit,,,,https://www.facebook.com/AthensYoga,AthensYoga,229181_399693323428864_1802617104_n.jpg,,,,Αμπελόκηποι,,,,,Athens Yoga,kleistou-xorou,gym,Γυμναστήριο,YES,,,NO,http://athensyoga.gr/index.html,,11523
213,320,"Μίνωος 3,Νέος Κόσμος",Πολεμικές τέχνες,Αθήνα,,,"Kyuk Too Ki,Muay Thai,Kickboxing,Tae Kwon Do",fightsports.gr,,,lagosbill@windowslive.com,https://www.facebook.com/asProtathlitesLagosTeam,asProtathlitesLagosTeam,http://www.fightsports.gr/wp-content/uploads/2015/08/as-polemikon-texnon-protathlites-logo.jpg,,6978 858 590 - 6987 294 562,,,210 92 70 912,,,,Α.Σ Πολεμικών Τεχνών Πρωταθλητές (LAGOS V. TEAM),polemikes-texnes,#REF!,,YES,,,NO,,,
214,1273,"Αλεξάνδρου Παπανάστασιου 16,Μαρούσι,Τ.Κ: 15126",Πολεμικές τέχνες,Αθήνα,,,,wefit,,,asktisacademy@yahoo.gr,https://www.facebook.com/askitisteam/timeline,askitisteam,10357446_762334303804781_4181218550220552391_n.jpg,,,,Μαρούσι,,,,,Askitis Boxing-Kick Boxing Academy(Α.Ο. Διαγορας),polemikes-texnes,#REF!,,YES,,,NO,,,15126
215,1764,"Μεταμορφώσεως 51, Χαλάνδρι,T.K 15234,",Πολεμικές τέχνες,Αθήνα,,,,wefit,,,,https://www.facebook.com/ashtangayoga.halandri?fref=ts,ashtangayoga.halandri,logo-square.jpg,,,,Χαλάνδρι,,,,,Ashtanga Yoga Halandri,polemikes-texnes,#REF!,,YES,,,NO,http://katerinazougrou.wix.com/ashtangayogahalandri,,15234
216,818,"Κουντουριώτου 98,Γαλάτσι,Τ.Κ 11146",Πολεμικές τέχνες,Αθήνα,,,,wefit,,,Triantafyllis@gmail.com,https://www.facebook.com/AsGalatsioueDoxaTriantafyllisTeam?fref=ts,AsGalatsioueDoxaTriantafyllisTeam,10351589_724589667614965_975533429894985422_n (1).jpg,,,,Γαλάτσι,,,,,Triantafyllis Team,polemikes-texnes,#REF!,,YES,,,NO,,,11146
217,1592,"Κωνσταντινουπόλεως 87 & Αρκαδίου 89, Περιστέρι, Τ.Κ 13134",Πολεμικές τέχνες,Αθήνα,,,,wefit,,,atlas_peristeriou@yahoo.gr,https://www.facebook.com/AsAtlantasPeristeriou,AsAtlantasPeristeriou,atlanta_logo.jpg,,,,Περιστέρι,,,,,Α.Σ ΑΤΛΑΝΤΕΣ ΠΕΡΙΣΤΕΡΙΟΥ,polemikes-texnes,#REF!,,YES,,,NO,http://www.as-atlantas.gr/,,13134
218,298,"Βορείου Ηπείρου 21,Περιστέρι Ολυμπιακό Κέντρο Πυγμαχίας",Πολεμικές τέχνες,Αθήνα,,,"Capoeira,Kickboxing,Boxing",fightsports.gr,,,stef.boxing@gmail.com,https://www.facebook.com/aristoteleio.boxing/,aristoteleio.boxing,http://www.fightsports.gr/wp-content/uploads/2016/08/logo-aristoteleio-gspp.jpg,,6945 087 607,,,,,,,Αριστοτέλειο Πυγμαχικός Γ.Σ Περιστερίου,polemikes-texnes,#REF!,,YES,,,NO,,,
219,309,"Ηρακλείτου & Τομπάζη 89,Αιγάλεω",Πολεμικές τέχνες,Αθήνα,,,"Grappling,Brazilian Jiu Jitsu,Kickboxing,Boxing",fightsports.gr,,,fofonkinio@hotmail.com,https://www.facebook.com/arcanefighthood1/timeline,arcanefighthood1,http://www.fightsports.gr/wp-content/uploads/2016/03/arcane-fighthood-logo-1.jpg,,6931 182 637,,,,,,,Arcane Fighthood,polemikes-texnes,#REF!,,YES,,,NO,,,
220,161,OAKA,Αθλητισμός,Αθήνα,,,,wefit,,,,https://www.facebook.com/AoOkeanos,AoOkeanos,screen-shot-2014-12-09-at-30157-pm.png,,,,,,,,,Αθλητικός Όμιλος Ωκεανός,athlitismos,kithara,Κολύμβηση,YES,,,NO,http://www.aooc.gr/index.asp,,
221,160,,Αθλητισμός,Αθήνα,,,,wefit,,,,https://www.facebook.com/aoaptennisclub,aoaptennisclub,1524698_631255583601856_716262540_n.png,,,,,,,,,ΑΘΛΗΤΙΚΟΣ ΟΜΙΛΟΣ ΑΝΤΙΣΦΑΙΡΙΣΗΣ ΠΑΠΑΓΟΥ,athlitismos,tennis,Tennis,YES,,,NO,http://www.aoap.gr/,,
222,866,"Στοργής 2,Γλυφάδα,Τ.Κ. 16674",Αθλητισμός,Αθήνα,,,,wefit,,,archery.academy.greece@gmail.com,https://www.facebook.com/AkademiaToxobolias/timeline,AkademiaToxobolias,1175516_462496107181177_1257313703_n.jpg,,,,Γλυφάδα,,,,,ΑΚΑΔΗΜΙΑ ΤΟΞΟΒΟΛΙΑΣ,athlitismos,toxovolia,Τοξοβολία,YES,,,NO,http://www.fightway.gr/texnes/toxovolia,,16674
223,914,"Θράκης 30, Ελληνικό, TK 16777",Πολεμικές τέχνες,Αθήνα,,,,wefit,,,info@aikidoacademy.gr,https://www.facebook.com/aikidoacademy.gr/timeline,aikidoacademy.gr,logo (27).jpg,,,,Ελληνικό,,,,,Aikido Academy,polemikes-texnes,#REF!,,YES,,,NO,http://www.aikidoacademy.gr/el/home,,16777
224,1198,"Λεωφόρος Κρυονερίου 53,Κρυονέρι,Τ.Κ:  14568",Πολεμικές τέχνες,Αθήνα,,,,wefit,,,atzitioz@hotmail.com,https://www.facebook.com/aiantas2005,aiantas2005,1623658_738473372874052_7024636099182292725_n.jpg,,,,Κρυονέρι,,,,,Aiantas Fitness Club,polemikes-texnes,#REF!,,YES,,,NO,,,14568
225,762,"Δεκελείας 193,Αχαρναί,Τ.Κ:  13671",Αθλητισμός,Αθήνα,,,,wefit,,,info@acharnaitennis.gr,https://www.facebook.com/acharnaitennis?fref=ts,acharnaitennis,400709_286763204707840_179435588_n.jpg,,,,Αχαρναί,,,,,Acharnai Tennis Academy,athlitismos,tennis,Tennis,YES,,,NO,http://www.acharnaitennisacademy.gr/,,13671
226,344,"Μαβίλη 3,Παλαιό Φάληρο",Πολεμικές τέχνες,Αθήνα,,,,fightsports.gr,,,a.s.zanshin@gmail.com,https://www.facebook.com/a.s.zanshin/timeline,a.s.zanshin,http://www.fightsports.gr/wp-content/uploads/2014/08/logo-zanshin-new.jpg,,6932 127 529 - 6986 125 180,,,2114 044 453,,,,Αθλητικός Σύλλογος Zanshin,polemikes-texnes,karate,Karate,YES,,,NO,,,
227,591,"Υπολοχαγού Καπετανάκη 53, Άγιος Δημήτριος, ΤΚ 17342",Πολεμικές τέχνες,Αθήνα,,,,wefit,,,thebrotherhoodmft@gmail.com,http://www.facebook.com/TheBrotherhooMFT,TheBrotherhooMFT,1175446_627686877262264_1869250256_n.jpg,,,,ΆγιοςΔημήτριος,,,,,The Brotherhood,polemikes-texnes,#REF!,,YES,,,NO,,,17342
228,366,"Κλείτορος 3, Περιστέρι",Πολεμικές τέχνες,Αθήνα,,,"Thai Boxing,Kickboxing,Boxing",fightsports.gr,,,info@fightacademy.gr,http://www.facebook.com/martial.arts.athens/info?ref=ts#!/martial.arts.athens,martial.arts.athens,http://www.fightsports.gr/wp-content/uploads/2013/01/13348671_10208406937164112_1646601817_n.jpg,,697 2500678,,,,,,,Fight Academy,polemikes-texnes,#REF!,,YES,,,NO,,,
229,887,"Λ. Βάρης 15, Δίλοφο Βάρης, ΤΚ 16672",Πολεμικές τέχνες,Αθήνα,,,,wefit,,,geobukan@gmail.com,http://www.facebook.com/GeobukanBudoAcedemygbaGZantiotis?fref=ts,GeobukanBudoAcedemygbaGZantiotis,logo (21).jpg,,,,ΔίλοφοΒάρης,,,,,Geobukan,polemikes-texnes,#REF!,,YES,,,NO,http://geobukan.gr/home.php,,16672
230,1485,"Αντήνορος 31, Παγκράτι, ΤΚ 11634",Κλειστού Χώρου,Αθήνα,,,,wefit,,,valba@otenet.gr,http://www.facebook.com/flamingogymathens,flamingogymathens,flamingo_logo1.png,,,,Παγκράτι,,,,,Flamingo Fitness Club,kleistou-xorou,gym,Γυμναστήριο,YES,,,NO,http://flamingofitness.gr/,,11634
231,676,"Άρτης & Μπιζανίου 4, Αμπελόκηποι, ΤΚ 11523",Κλειστού Χώρου,Αθήνα,,,,wefit,,,info@centralfitnessgym.gr,http://www.facebook.com/CentralFitnessGym/info,CentralFitnessGym,1535027_793254657367309_949778407_n.jpg,,,,Αμπελόκηποι,,,,,Central Gym,kleistou-xorou,gym,Γυμναστήριο,YES,,,NO,http://www.centralfitnessgym.gr/,,11523
232,699,ΑΡΑΔΟΥ 5      ,Αθλητισμός,Αθήνα,,,,omospondia,,,info@posidonas-ilision.gr,https://www.facebook.com/posidonas.ilision/,posidonas.ilision,http://www.posidonas-ilision.gr/images/stories/logomedium.jpg,,,,Ανω Ιλίσια,(210) 7757231,,,,ΚΟΛΥΜΒΗΤΙΚΟΣ ΟΜΙΛΟΣ ΠΟΣΕΙΔΩΝ ΙΛΙΣΙΩΝ,athlitismos,kithara,Κολύμβηση,YES,,,NO,www.posidonas-ilision.gr,,
233,732,ΜΙΛΗΤΟΥ 2          ,Αθλητισμός,Αθήνα,,,,omospondia,,,anoaswim@gmail.com,www.facebook.com/anoargyroupolis.gr/,anoargyroupolis.gr,,,,,Αργυρούπολη,(210) 9623333,,,,ΑΘΛΗΤΙΚΟΣ ΝΑΥΤΙΚΟΣ ΟΜΙΛΟΣ ΑΡΓΥΡΟΥΠΟΛΗΣ (A.Ν.Ο.Α.) ,athlitismos,kithara,Κολύμβηση,YES,,,NO,,,
234,393,ΟΛΓΑΣ 6         ,Αθλητισμός,Αθήνα,,,,omospondia,,,,https://www.facebook.com/ethnikosgs.gr/,ethnikosgs.gr,,,,,,(210) 9242149,,,,ΕΘΝΙΚΟΣ ΓΥΜΝΑΣΤΙΚΟΣ ΣΥΛΛΟΓΟΣ,athlitismos,kithara,Κολύμβηση,YES,,,NO,www.ethnikosgs.gr,,
235,392,ΛΕΑΝΔΡΟΥ 37-39,Αθλητισμός,Αθήνα,,,,omospondia,,,info@aokolonou.gr,https://www.facebook.com/AoKolonou/,AoKolonou,,,,,,(210) 5148601,,,,ΑΘΛΗΤΙΚΟΣ ΟΜΙΛΟΣ ΚΟΛΩΝΟΥ,athlitismos,kithara,Κολύμβηση,YES,,,NO,www.aokolonou.gr,,
236,704,Αιγαίου Πελάγους 1    ,Αθλητισμός,Αθήνα,,,,omospondia,,,tritonasaoal@gmail.com,https://www.facebook.com/tritonasa.o/,tritonasa.o,,,,,Άνω Λιόσια,6976 787947,,,,ΤΡΙΤΩΝΑΣ ΑΘΛΗΤΙΚΟΣ ΟΜΙΛΟΣ ΑΝΩ ΛΙΟΣΙΩΝ,athlitismos,kithara,Κολύμβηση,YES,,,NO,,,
237,98,"Kolokotroni 72 & Vasileos Georgiou, 4th Floor, Pireas 185 35, Greece",Πολεμικές τέχνες,Αθήνα,,,,hunter.io,,,,https://www.facebook.com/TribeWorkout/,TribeWorkout,,,,,,21 3000 1584,,,,Tribe,polemikes-texnes,capoeira,Capoeira,YES,,,NO,http://www.thetribe.gr/,,
238,90,"Amfiaraou 59, Athina 104 42, Greece",Χορός,Αθήνα,,,,google-hunter,,,,https://el-gr.facebook.com/SpinTop.poledance/,SpinTop.poledance,,,,,,21 1012 2952,,,,SpinTop Athens Studio - Pole • Aerial • Dance • Fitness,xoros,#REF!,,YES,,,NO,http://www.spintopathens.gr/,,
239,105,"Ious 23, Athina 118 54, Greece",Πολεμικές τέχνες,Αθήνα,,,,hunter.io,,,,https://www.facebook.com/ShinkendoAthens,ShinkendoAthens,,,,,,697 303 0946,,,,"Shinkendo Athens - Japanese Swordsmanship, Aikibujutsu/Aikido, Bojutsu",polemikes-texnes,aikido,Aikido,YES,,,NO,http://www.shinkendo.gr/,,
240,87,"6, Voutsara 4, Athina 118 55, Greece",Χορός,Αθήνα,,,,google-hunter,,,info@selikanou.com,https://el-gr.facebook.com/studioselikanou/about,studioselikanou,,,,,,693 213 0805,,,,STUDIO SELI KANOU,xoros,#REF!,,YES,,,NO,http://www.selikanou.com/,,
241,72,"Imittou 119, Athina 116 33, Greece",Χορός,Αθήνα,,,,google-hunter,,,info@quickstep.gr,https://www.facebook.com/quickstep.danceschool?fref=ts,quickstep.danceschool,,,,,,21 0722 2340,,,,Quickstep Dance School,xoros,#REF!,,YES,,,NO,http://www.quickstep.gr/,,
242,88,"Klisovis 7, Athina 106 77, Greece",Χορός,Αθήνα,,,,google-hunter,,,,https://www.facebook.com/polessence.gr/,polessence.gr,,,,,,694 054 7575,,,,Polessence Pole Dance & Acrobatics Studio,xoros,#REF!,,YES,,,NO,http://www.polessence.gr/,,
243,78,"Agias Eleousis 5, Athina 105 54, Greece",Χορός,Αθήνα,,,,google-hunter,,,,https://el-gr.facebook.com/polejamathens/,polejamathens,,,,,,693 636 6880,,,,Pole Jam,xoros,#REF!,,YES,,,NO,http://www.polejam.gr/,,
244,390,Αρματωλών Κλεφτών 47,Αθλητισμός,Αθήνα,,,,omospondia,,,paoaquatics@gmail.com,https://www.facebook.com/PanathinaikosAO1908,PanathinaikosAO1908,,,,,,(210) 6444401,,,,ΠΑΝΑΘΗΝΑΪΚΟΣ ΑΘΛΗΤΙΚΟΣ ΟΜΙΛΟΣ,athlitismos,kithara,Κολύμβηση,YES,,,NO,http://www.panathinaikos1908.gr,,
245,665,Λ.Ποσειδώνος Β'Στάση  ,Αθλητισμός,Αθήνα,,,,omospondia,,,,https://www.facebook.com/N.O.K.Offshore/,N.O.K.Offshore,,,,,Άλιμος,(210)   9829878,,,,ΝΑΥΤΙΚΟΣ ΟΜΙΛΟΣ ΚΑΛΑΜΑΚΙΟΥ,athlitismos,kithara,Κολύμβηση,YES,,,NO,http://www.nok.com.gr/,,
246,86,"Λεωφόρος Συγγρού 57, Athina 117 45, Greece",Χορός,Αθήνα,,,,google-hunter,,,info@lasecta.gr,https://el-gr.facebook.com/lasectadc/,lasectadc,,,,,,21 0921 3313,,,,La Secta Dance Company,xoros,#REF!,,YES,,,NO,http://www.lasecta.gr/,,
247,71,"Omirou 55, Athina 106 72, Greece",Χορός,Αθήνα,,,,google-hunter,,,auditions@ksot.gr,https://www.facebook.com/nationalschoolofdance/,nationalschoolofdance,,,,,,21 0361 2263,,,,Κρατική Σχολή Ορχηστικής Τέχνης (ΚΣΟΤ),xoros,#REF!,,YES,,,NO,http://www.ksot.gr/,,
248,952,,Πολεμικές τέχνες,Αθήνα,,,,aikido.gr,,,,https://el-gr.facebook.com/HakushinkaiAthens/,HakushinkaiAthens,,,,,ΗΛΙΟΥΠΟΛΗ,,,,,Hakushinkai Dojo,polemikes-texnes,aikido,Aikido,YES,,,NO,http://www.hakushinkai-athens.gr/greek/home.html,,
249,101,"Archipelagous 88, Αθήνα 165 62, Greece",BABY,Αθήνα,,,,hunter.io,,,info@gorgoneskaimages.gr,http://www.facebook.com/GorgoneskaiMages,GorgoneskaiMages,,,,,,21 0960 6786,,,,Γοργόνες και Μάγκες,baby,baby-swimming,Baby Swimming,YES,,,NO,http://www.gorgoneskaimages.gr/,,
250,75,"Agias Eleousis 5, Athina 105 54, Greece",Χορός,Αθήνα,,,,google-hunter,,,info@gadala.gr,https://www.facebook.com/sxoli.xorou.oriental/,sxoli.xorou.oriental,,,,,,21 0321 1008,,,,GADALA ΕΞΕΙΔΙΚΕΥΜΕΝΕΣ ΣΧΟΛΕΣ ΧΟΡΟΥ ORIENTAL BELLY DANCE ΧΟΡΟΣ ΤΗΣ ΚΟΙΛΙΑΣ ΟΡΙΕΝΤΑΛ BELLYDANCING,xoros,#REF!,,YES,,,NO,http://www.gadala.gr/,,
251,94,"Leof. Mesogeion 186, Χολαργός, Αθήνα 155 61, Greece",Πολεμικές τέχνες,Αθήνα,,,,hunter.io,,,info@findhere.gr,http://www.facebook.com/ArteMovimento.gr,ArteMovimento.gr,,,,,,21 0654 5150,,,,Arte Movimento - Capoeira Athens,polemikes-texnes,capoeira,Capoeira,YES,,,NO,http://www.arte-movimento.gr/,,
252,80,"Kapeten Petroutsou 7, Athina 115 23, Greece",Χορός,Αθήνα,,,,google-hunter,,,info@elabrazotango.gr,https://www.facebook.com/elabrazotangoscholi,elabrazotangoscholi,,,,,,21 0644 4958,,,,El Abrazo,xoros,#REF!,,YES,,,NO,http://www.elabrazotango.gr/,,
253,95,"Skouze 5, Athina 105 60, Greece",Πολεμικές τέχνες,Αθήνα,,,,hunter.io,,,,https://www.facebook.com/capoeiraAthens/?fref=ts,capoeiraAthens,,,,,,,,,,Barracão da Capoeira Athens,polemikes-texnes,capoeira,Capoeira,YES,,,NO,http://www.barracaodacapoeira.gr/,,
254,91,"Fthiotidos 24, Athina 115 23, Greece",Χορός,Αθήνα,,,,google-hunter,,,,https://el-gr.facebook.com/AthensLindyHopSwingDancing/,AthensLindyHopSwingDancing,,,,,,,,,,Athens Lindy Hop | Μαθήματα Swing Χορού,xoros,#REF!,,YES,,,NO,http://www.athenslindyhop.com/,,
255,92,"Kallirrois 10, Athina 117 43, Greece",Πολεμικές τέχνες,Αθήνα,,,,hunter.io,,,info@athenscapoeira.gr,https://www.facebook.com/athenscapoeira.gr/,athenscapoeira.gr,,,,,,693 879 3131,,,,Athens Center of Capoeira Corpo Fechado,polemikes-texnes,capoeira,Capoeira,YES,,,NO,http://www.athenscapoeira.gr/,,
256,524,,Πολεμικές τέχνες,Αθήνα,,,,aikido.gr,,,,https://www.facebook.com/jutaidokan,jutaidokan,,,,, ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ-μαιν,,,,,Jutaidokan,polemikes-texnes,aikido,Aikido,YES,,,NO,http://www.aikidojutaidokan.gr/?lang=el,,
257,103,"Mesogion 151, Marousi 151 26, Greece",BABY,Αθήνα,,,,hunter.io,,,,http://www.facebook.com/SportsCenterDais,SportsCenterDais,,,,,,21 0618 6050,,,,Dais Athletic Center Amarousio,baby,baby-swimming,Baby Swimming,YES,,,NO,http://sports.daiscenter.gr/,,
258,102,"5 Sekeri & Kanari, Athina 106 71, Greece",BABY,Αθήνα,,,,hunter.io,,,maroussi@holmesplace.gr,http://www.facebook.com/holmesplacegreece?fref=ts,holmesplacegreece,,,,,,21 0747 5600,,,,Holmes Place East Med B.V.,baby,baby-swimming,Baby Swimming,YES,,,NO,http://holmesplace.gr/,,
259,708,"Neigi 17, Athina 111 43, Greece",Πολεμικές τέχνες,Αθήνα,,,,hunter.io,,,,https://el-gr.facebook.com/inochikan/,inochikan,,,,,ΑΝΩ ΠΑΤΗΣΙΑ-main,,,,,Hellenic Inochikan Aikikai,polemikes-texnes,aikido,Aikido,YES,,,NO,http://dojo.inochikan.com/index.php/gr/,,
